url,name,capacity,price,weight,voltage,cell_count,watt_hours,specific_energy,wh_per_dollar,under_100_wh
https://hobbyking.com/en_us/turnigy-nano-tech-2650mah-3s-30c-lipo-pack-wxt60.html,Turnigy Nano-Tech 2650mAh 3S 30C Lipo Pack w/XT60,2650.0,35.72,76.0,11.1,3,29.415,0.3870394736842105,0.823488241881299,True
https://hobbyking.com/en_us/turnigy-nano-tech-4000mah-4s-30c-lipo-pack-wxt60.html,Turnigy Nano-Tech 4000mAh 4S 30C Lipo Pack w/XT60,4000.0,53.59,24.0,14.8,4,59.2,2.466666666666667,1.1046837096473223,True
https://hobbyking.com/en_us/turnigy-nano-tech-1400mah-2s-25c-lipo-pack-wxt60.html,Turnigy Nano-Tech 1400mAh 2S 25C Lipo Pack w/XT60,1400.0,13.07,104.0,7.4,2,10.36,0.0996153846153846,0.7926549349655699,True
https://hobbyking.com/en_us/turnigy-nano-tech-850mah-3s-30c-lipo-pack-jst.html,Turnigy Nano-Tech 850mAh 3S 30C Lipo Pack,850.0,16.36,6.0,11.1,3,9.435,1.5725,0.5767114914425429,True
https://hobbyking.com/en_us/turnigy-nano-tech-1300mah-4s-70c-lipo-pack-xt60-hr-tech.html,Turnigy Nano-Tech Plus 1300mAh 4S 70C Lipo Pack w/XT60,1300.0,23.81,166.0,14.8,4,19.24,0.11590361445783132,0.8080638387232255,True
https://hobbyking.com/en_us/turnigy-nano-tech-1000mah-4s-70c-lipo-pack-xt60-hr-tech.html,Turnigy Nano-Tech Plus 1000mAh 4S 70C Lipo Pack w/XT60,1000.0,17.85,140.0,14.8,4,14.8,0.10571428571428572,0.8291316526610644,True
https://hobbyking.com/en_us/turnigy-nano-tech-750mah-1s-70c-lipo-pack-2pin-molex-hr-tech.html,Turnigy Nano-Tech Plus 750mAh 1S 70C Lipo Pack (2pin Molex),750.0,5.94,93.0,3.7,1,2.775,0.029838709677419355,0.4671717171717171,True
https://hobbyking.com/en_us/graphene-5000mah-6s-75c.html,Turnigy Graphene Panther 5000mAh 6S 75C Battery Pack,5000.0,104.22,920.0,22.2,6,111.0,0.12065217391304348,1.065054691997697,False
https://hobbyking.com/en_us/graphene-5000mah-3s-75c.html,Turnigy Graphene Panther 5000mAh 3S 75C Battery Pack,5000.0,53.59,490.0,11.1,3,55.5,0.11326530612244898,1.0356409777943645,True
https://hobbyking.com/en_us/graphene-600mah-1s-75c.html,Turnigy Graphene Panther 600mAh 1S 75C Battery Pack,600.0,4.38,51.0,3.7,1,2.22,0.043529411764705886,0.5068493150684932,True
