id,motor,propeller,battery,number_of_batteries,cost,useful_thrust,avail_weight,endurance,throttle
0abeee34,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,3278.52,1415.8222222222248,6993.6,38.833414632991236,68.15708252111762
21d157a2,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100003, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,3278.52,95.82222222222481,5673.6,48.54176829123904,68.15708252111762
d7fdafe3,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,3278.52,5375.822222222225,10953.6,9.708353658247809,68.15708252111762
69222bd0,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,3278.52,4055.822222222225,9633.6,19.416707316495618,68.15708252111762
68e2c02d,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,3278.52,2735.822222222225,8313.6,29.125060974743427,68.15708252111762
a7784c0c,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,3278.52,1415.8222222222248,6993.6,38.833414632991236,68.15708252111762
a527cad5,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6100004, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,3278.52,95.82222222222481,5673.6,48.54176829123904,68.15708252111762
ed6b38a3,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",1,3278.52,5945.822222222225,11523.6,5.339594512036294,68.15708252111762
6a660623,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",2,3278.52,5195.822222222225,10773.6,10.679189024072588,68.15708252111762
b7804d7d,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",3,3278.52,4445.822222222225,10023.6,16.01878353610888,68.15708252111762
fa83e81a,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",4,3278.52,3695.822222222225,9273.6,21.358378048145177,68.15708252111762
cb97ca4e,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550005, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",5,3278.52,2945.822222222225,8523.6,26.697972560181473,68.15708252111762
3d6a74d4,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",1,3278.52,5945.822222222225,11523.6,5.339594512036294,68.15708252111762
776fd9b3,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",2,3278.52,5195.822222222225,10773.6,10.679189024072588,68.15708252111762
5e864ba3,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",3,3278.52,4445.822222222225,10023.6,16.01878353610888,68.15708252111762
39380432,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",4,3278.52,3695.822222222225,9273.6,21.358378048145177,68.15708252111762
dd19176e,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP6550006, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5500.0, capacity_watt_hours=122.10)",5,3278.52,2945.822222222225,8523.6,26.697972560181473,68.15708252111762
b50a6400,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,3278.52,5945.822222222225,11523.6,4.8541768291239045,68.15708252111762
e287cadc,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,3278.52,5195.822222222225,10773.6,9.708353658247809,68.15708252111762
8eb16d00,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,3278.52,4445.822222222225,10023.6,14.562530487371713,68.15708252111762
0113b0f4,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,3278.52,3695.822222222225,9273.6,19.416707316495618,68.15708252111762
d49c85c7,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650007, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,3278.52,2945.822222222225,8523.6,24.27088414561952,68.15708252111762
3af8804d,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,3278.52,5945.822222222225,11523.6,4.8541768291239045,68.15708252111762
c0076358,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,3278.52,5195.822222222225,10773.6,9.708353658247809,68.15708252111762
fb6b1a3f,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,3278.52,4445.822222222225,10023.6,14.562530487371713,68.15708252111762
9256a802,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,3278.52,3695.822222222225,9273.6,19.416707316495618,68.15708252111762
d35c4f53,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650008, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,3278.52,2945.822222222225,8523.6,24.27088414561952,68.15708252111762
8c070f63,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,3278.52,5945.822222222225,11523.6,4.8541768291239045,68.15708252111762
acd9cfea,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,3278.52,5195.822222222225,10773.6,9.708353658247809,68.15708252111762
af218e2c,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,3278.52,4445.822222222225,10023.6,14.562530487371713,68.15708252111762
dcb1e462,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,3278.52,3695.822222222225,9273.6,19.416707316495618,68.15708252111762
25411244,KDE6815XF-205,"21.5""x7.3 DUAL-EDN (KDE)","Battery(name=LP650009, weight=750.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,3278.52,2945.822222222225,8523.6,24.27088414561952,68.15708252111762
02b799f6,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,3801.1499999999996,8380.800000000003,10880.8,6.9726079204711215,66.67144495412845
959e1467,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,3921.14,7060.800000000002,9560.8,13.945215840942243,66.67144495412845
8e6756b4,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,4041.1299999999997,5740.800000000002,8240.8,20.917823761413366,66.67144495412845
3f1c4252,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,4161.12,4420.800000000002,6920.8,27.890431681884486,66.67144495412845
abb06ba8,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 10000mAh 6S 12C Lipo Pack w/XT90, weight=1320.0, cost=119.99, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",5,4281.11,3100.800000000001,5600.799999999999,34.863039602355606,66.67144495412845
79222b7e,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",1,3916.33,7685.800000000002,10185.8,11.156172672753794,66.67144495412845
73c1c90e,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",2,4151.5,5670.800000000002,8170.8,22.312345345507588,66.67144495412845
735a87e7,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",3,4386.67,3655.800000000001,6155.799999999999,33.468518018261385,66.67144495412845
e9d40eeb,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",4,4621.84,1640.800000000001,4140.799999999999,44.624690691015175,66.67144495412845
ba79fa7f,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 16000mAh 6S 12C Lipo Pack w/XT90, weight=2015.0, cost=235.17, voltage=22.2, capacity_milliamp_hours=16000.0, capacity_watt_hours=355.20)",5,4857.01,-374.1999999999989,2125.7999999999993,55.78086336376897,66.67144495412845
103b40fe,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",1,3765.98,8950.800000000003,11450.8,3.4863039602355608,66.67144495412845
262c40cd,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",2,3850.7999999999997,8200.800000000003,10700.8,6.9726079204711215,66.67144495412845
66c6a297,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",3,3935.62,7450.800000000002,9950.8,10.458911880706683,66.67144495412845
cf6f59f7,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",4,4020.4399999999996,6700.800000000002,9200.8,13.945215840942243,66.67144495412845
6098efd5,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Heavy Duty 5000mAh 6S 60C LiPo Pack w/XT90, weight=750.0, cost=84.82, voltage=22.2, capacity_milliamp_hours=5000.0, capacity_watt_hours=111.00)",5,4105.26,5950.800000000002,8450.8,17.431519801177803,66.67144495412845
8897dfdb,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",1,3983.4399999999996,7070.800000000002,9570.8,13.945215840942243,66.67144495412845
66edf22d,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",2,4285.719999999999,4440.800000000002,6940.8,27.890431681884486,66.67144495412845
2738184a,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",3,4588.0,1810.800000000001,4310.799999999999,41.83564752282673,66.67144495412845
0a9467f6,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",4,4890.28,-819.1999999999989,1680.7999999999993,55.78086336376897,66.67144495412845
9abc7ee8,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 20000mAh 6S 12C Lipo Pack w/XT90, weight=2630.0, cost=302.28, voltage=22.2, capacity_milliamp_hours=20000.0, capacity_watt_hours=444.00)",5,5192.5599999999995,-3449.199999999999,-949.2000000000007,69.72607920471121,66.67144495412845
82bfea78,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",1,3893.43,7880.800000000002,10380.8,9.76165108865957,66.67144495412845
1e3a5156,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",2,4105.7,6060.800000000002,8560.8,19.52330217731914,66.67144495412845
1c52f0d4,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",3,4317.97,4240.800000000001,6740.799999999999,29.284953265978714,66.67144495412845
5d61f548,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",4,4530.24,2420.800000000001,4920.799999999999,39.04660435463828,66.67144495412845
65c02476,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 14000mAh 6S 12C Lipo Pack w/XT90, weight=1820.0, cost=212.27, voltage=22.2, capacity_milliamp_hours=14000.0, capacity_watt_hours=310.80)",5,4742.51,600.8000000000011,3100.7999999999993,48.808255443297845,66.67144495412845
c8d7b0c2,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",1,3870.02,8090.800000000002,10590.8,8.367129504565346,66.67144495412845
677f1303,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",2,4058.88,6480.800000000002,8980.8,16.734259009130692,66.67144495412845
89fde99c,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",3,4247.74,4870.800000000002,7370.8,25.101388513696037,66.67144495412845
82a23888,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",4,4436.6,3260.800000000001,5760.799999999999,33.468518018261385,66.67144495412845
f148e855,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 12000mAh 6S 15C LiPo Pack w/ XT90, weight=1610.0, cost=188.86, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",5,4625.46,1650.800000000001,4150.799999999999,41.83564752282673,66.67144495412845
ccd65a64,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",1,3865.42,8050.800000000002,10550.8,8.367129504565346,66.67144495412845
fac4b465,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",2,4049.68,6400.800000000002,8900.8,16.734259009130692,66.67144495412845
bf3a9e82,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",3,4233.94,4750.800000000002,7250.8,25.101388513696037,66.67144495412845
847dd6c9,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",4,4418.2,3100.800000000001,5600.799999999999,33.468518018261385,66.67144495412845
063f058e,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy High Capacity 12000mAh 6S 12C Lipo Pack w/XT90, weight=1650.0, cost=184.26, voltage=22.2, capacity_milliamp_hours=12000.0, capacity_watt_hours=266.40)",5,4602.46,1450.800000000001,3950.7999999999993,41.83564752282673,66.67144495412845
de279350,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90, weight=950.0, cost=98.74, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",1,3779.8999999999996,8750.800000000003,11250.8,4.183564752282673,66.67144495412845
29e535e9,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90, weight=950.0, cost=98.74, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",2,3878.64,7800.800000000002,10300.8,8.367129504565346,66.67144495412845
ae974e70,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90, weight=950.0, cost=98.74, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",3,3977.3799999999997,6850.800000000002,9350.8,12.550694256848018,66.67144495412845
303c8b3a,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90, weight=950.0, cost=98.74, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",4,4076.12,5900.800000000002,8400.8,16.734259009130692,66.67144495412845
b0db59cb,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Panther 6000mAh 6S 75C Battery Pack w/XT90, weight=950.0, cost=98.74, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",5,4174.86,4950.800000000002,7450.8,20.917823761413366,66.67144495412845
07aa6c3d,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90, weight=1110.0, cost=119.77, voltage=22.2, capacity_milliamp_hours=8000.0, capacity_watt_hours=177.60)",1,3800.93,8590.800000000003,11090.8,5.578086336376897,66.67144495412845
dd387ef3,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90, weight=1110.0, cost=119.77, voltage=22.2, capacity_milliamp_hours=8000.0, capacity_watt_hours=177.60)",2,3920.7,7480.800000000002,9980.8,11.156172672753794,66.67144495412845
79edbb61,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90, weight=1110.0, cost=119.77, voltage=22.2, capacity_milliamp_hours=8000.0, capacity_watt_hours=177.60)",3,4040.47,6370.800000000002,8870.8,16.734259009130692,66.67144495412845
ba4e7312,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90, weight=1110.0, cost=119.77, voltage=22.2, capacity_milliamp_hours=8000.0, capacity_watt_hours=177.60)",4,4160.24,5260.800000000002,7760.8,22.312345345507588,66.67144495412845
0ba98079,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Graphene Professional 8000mAh 6S 15C LiPo Pack w/XT90, weight=1110.0, cost=119.77, voltage=22.2, capacity_milliamp_hours=8000.0, capacity_watt_hours=177.60)",5,4280.01,4150.800000000001,6650.799999999999,27.890431681884486,66.67144495412845
fc9e7956,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",1,3790.02,8666.800000000003,11166.8,4.183564752282673,66.67144495412845
94654994,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",2,3898.8799999999997,7632.800000000002,10132.8,8.367129504565346,66.67144495412845
959ffb62,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",3,4007.74,6598.800000000002,9098.8,12.550694256848018,66.67144495412845
6cfa42d5,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",4,4116.599999999999,5564.800000000002,8064.8,16.734259009130692,66.67144495412845
9f6042f3,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=Turnigy Nano-Tech Plus 6000mAh 6S 70C LiPo Pack w/XT90, weight=1034.0, cost=108.86, voltage=22.2, capacity_milliamp_hours=6000.0, capacity_watt_hours=133.20)",5,4225.46,4530.800000000002,7030.8,20.917823761413366,66.67144495412845
f76f65a3,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",1,3681.16,8380.800000000003,10880.8,6.9726079204711215,66.67144495412845
40755d7d,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",2,3681.16,7060.800000000002,9560.8,13.945215840942243,66.67144495412845
c069549f,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",3,3681.16,5740.800000000002,8240.8,20.917823761413366,66.67144495412845
ee1c2662,KDE6815XF-205,"24.5""x8.1 DUAL-EDN (KDE)","Battery(name=LP6100001, weight=1320.0, cost=0.0, voltage=22.2, capacity_milliamp_hours=10000.0, capacity_watt_hours=222.00)",4,3681.16,4420.800000000002,6920.8,27.890431681884486,66.67144495412845
